time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa]
0.03209999999999989,0.03209999999999989,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.887700456389512,0.6447632657200905,0.5076,0.019837221095334458,0.0,0.0,0.6829189345001824,0.0,6.8246460227311685,6.8246460227311685,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862397313812,139.98490599999352,0.003500966068478905,16.363583756659132,0.0
0.03309999999999992,0.03309999999999992,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8875042089250105,0.6447590060852023,0.5076,0.019832150101419643,0.0,0.0,0.6829189345001824,0.0,6.8249200520559175,6.8249200520559175,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623971435045,139.98490599999312,0.0037229307756371927,16.363938726233144,0.0
0.03409999999999995,0.03409999999999995,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.887307961460509,0.6447547464503142,0.5076,0.01982707910750483,0.0,0.0,0.6829189345001824,0.0,6.825194103387694,6.825194103387694,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623969679614,139.9849059999927,0.003951720375445427,16.364293695807156,0.0
0.03509999999999998,0.03509999999999998,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.887111713996008,0.644750486815426,0.5076,0.019822008113590014,0.0,0.0,0.6829189345001824,0.0,6.8254681767291485,6.8254681767291485,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862396787181,139.98490599999226,0.0041873351419527425,16.364648665381168,0.0
0.03610000000000001,0.03610000000000001,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.886915466531507,0.6447462271805379,0.5076,0.0198169371196752,0.0,0.0,0.6829189345001824,0.0,6.825742272082934,6.825742272082934,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623966011636,139.9849059999918,0.004429775349230278,16.36500363495518,0.0
0.037100000000000036,0.037100000000000036,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.886719219067006,0.6447419675456497,0.5076,0.019811866125760386,0.0,0.0,0.6829189345001824,0.0,6.826016389451701,6.826016389451701,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.1386239640991,139.98490599999135,0.004679041271371186,16.365358604529195,0.0
0.038100000000000064,0.038100000000000064,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8865229716025045,0.6447377079107616,0.5076,0.01980679513184557,0.0,0.0,0.6829189345001824,0.0,6.826290528838102,6.826290528838102,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623962134176,139.98490599999087,0.004935133182490635,16.365713574103204,0.0
0.03910000000000009,0.03910000000000009,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.886326724138003,0.6447334482758734,0.5076,0.019801724137930757,0.0,0.0,0.6829189345001824,0.0,6.826564690244792,6.826564690244792,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862396011688,139.9849059999904,0.005198051356725808,16.366068543677216,0.0
0.04010000000000012,0.04010000000000012,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.886130476673502,0.6447291886409853,0.5076,0.019796653144015942,0.0,0.0,0.6829189345001824,0.0,6.826838873674422,6.826838873674422,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862395804721,139.98490599998988,0.005467796068235913,16.36642351325123,0.0
0.04110000000000015,0.04110000000000015,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.885934229209001,0.6447249290060971,0.5076,0.019791582150101128,0.0,0.0,0.6829189345001824,0.0,6.827113079129647,6.827113079129647,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862395592516,139.98490599998937,0.005744367591202175,16.366778482825243,0.0
